date,store_id,store_type,assortment,sales,customers,promo,school_holiday,eid_period,day_of_week,open,competition_distance_m
2023-02-07,17,a,basic,6076.69,17,0,0,0,1,1,332.0
2023-02-08,17,a,basic,6959.33,23,1,0,0,2,1,332.0
2023-02-09,17,a,basic,5064.85,12,0,0,0,3,1,332.0
2023-02-10,17,a,basic,5028.18,12,0,0,0,4,1,332.0
2023-02-11,17,a,basic,7355.65,24,0,0,0,5,1,332.0
2023-02-12,17,a,basic,6528.07,19,0,0,0,6,1,332.0
2023-02-13,17,a,basic,8523.69,23,1,0,0,0,1,332.0
2023-02-14,17,a,basic,6146.79,17,0,0,0,1,1,332.0
2023-02-15,17,a,basic,5112.2,14,0,0,0,2,1,332.0
2023-02-16,17,a,basic,5890.97,20,0,0,0,3,1,332.0
2023-02-17,17,a,basic,4783.24,13,0,0,0,4,1,332.0
2023-02-18,17,a,basic,8691.34,29,1,0,0,5,1,332.0
2023-02-19,17,a,basic,7591.11,21,0,0,0,6,1,332.0
2023-02-20,17,a,basic,6648.41,17,0,0,0,0,1,332.0
2023-02-21,17,a,basic,2073.11,5,0,1,0,1,1,332.0
2023-02-22,17,a,basic,5108.28,14,0,0,0,2,1,332.0
2023-02-23,17,a,basic,5648.77,17,0,0,0,3,1,332.0
2023-02-24,17,a,basic,4705.09,14,0,0,0,4,1,332.0
2023-02-25,17,a,basic,6681.22,18,0,0,0,5,1,332.0
2023-02-26,17,a,basic,5592.98,16,0,0,0,6,1,332.0
2023-02-27,17,a,basic,6510.07,15,0,0,0,0,1,332.0
2023-02-28,17,a,basic,7457.1,19,1,0,0,1,1,332.0
2023-03-01,17,a,basic,8089.22,27,0,0,0,2,1,332.0
2023-03-02,17,a,basic,8415.04,26,0,0,0,3,1,332.0
2023-03-03,17,a,basic,5769.79,14,0,0,0,4,1,332.0
2023-03-04,17,a,basic,8672.88,27,0,0,0,5,1,332.0
2023-03-05,17,a,basic,8756.1,28,0,0,0,6,1,332.0
2023-03-06,17,a,basic,8439.66,22,0,0,0,0,1,332.0
2023-03-07,17,a,basic,6655.82,16,0,0,0,1,1,332.0
2023-03-08,17,a,basic,7298.83,25,0,0,0,2,1,332.0
2023-03-09,17,a,basic,7881.68,19,0,0,0,3,1,332.0
2023-03-10,17,a,basic,5377.54,16,0,0,0,4,1,332.0
2023-03-11,17,a,basic,9796.05,28,0,0,0,5,1,332.0
2023-03-12,17,a,basic,6535.52,15,0,0,0,6,1,332.0
2023-03-13,17,a,basic,7279.56,20,0,0,0,0,1,332.0
2023-03-14,17,a,basic,6799.18,18,0,0,0,1,1,332.0
2023-03-15,17,a,basic,7718.11,19,0,0,0,2,1,332.0
2023-03-16,17,a,basic,7553.29,20,0,0,0,3,1,332.0
2023-03-17,17,a,basic,5735.73,14,0,0,0,4,1,332.0
2023-03-18,17,a,basic,9367.99,26,0,0,0,5,1,332.0
2023-03-19,17,a,basic,7541.24,24,0,0,0,6,1,332.0
2023-03-20,17,a,basic,6795.72,18,0,0,0,0,1,332.0
2023-03-21,17,a,basic,6724.52,20,0,0,0,1,1,332.0
2023-03-22,17,a,basic,7501.46,19,0,0,0,2,1,332.0
2023-03-23,17,a,basic,7303.9,21,0,0,0,3,1,332.0
2023-03-24,17,a,basic,5687.63,19,0,0,0,4,1,332.0
2023-03-25,17,a,basic,8433.32,23,0,0,0,5,1,332.0
2023-03-26,17,a,basic,2421.63,6,0,1,0,6,1,332.0
2023-03-27,17,a,basic,7501.83,25,0,0,0,0,1,332.0
2023-03-28,17,a,basic,9536.11,28,1,0,0,1,1,332.0
2023-03-29,17,a,basic,6920.36,19,0,0,0,2,1,332.0
2023-03-30,17,a,basic,7880.34,21,0,0,0,3,1,332.0
2023-03-31,17,a,basic,6426.13,21,0,0,0,4,1,332.0
2023-04-01,17,a,basic,8423.86,24,0,0,0,5,1,332.0
2023-04-02,17,a,basic,8472.86,30,0,0,0,6,1,332.0
2023-04-03,17,a,basic,7979.76,27,0,0,0,0,1,332.0
2023-04-04,17,a,basic,7326.11,17,0,0,0,1,1,332.0
2023-04-05,17,a,basic,6451.75,22,0,0,0,2,1,332.0
2023-04-06,17,a,basic,6823.88,20,0,0,0,3,1,332.0
2023-04-07,17,a,basic,5853.6,14,0,0,0,4,1,332.0
2023-04-08,17,a,basic,8352.92,24,0,0,0,5,1,332.0
2023-04-09,17,a,basic,8457.53,22,0,0,0,6,1,332.0
2023-04-10,17,a,basic,10200.55,25,1,0,0,0,1,332.0
2023-04-11,17,a,basic,8494.04,27,0,0,0,1,1,332.0
2023-04-12,17,a,basic,7607.22,24,0,0,0,2,1,332.0
2023-04-13,17,a,basic,8908.45,28,0,0,0,3,1,332.0
2023-04-14,17,a,basic,0.0,0,0,1,0,4,0,332.0
2023-04-15,17,a,basic,9464.35,28,0,0,0,5,1,332.0
2023-04-16,17,a,basic,8659.34,22,1,0,0,6,1,332.0
2023-04-17,17,a,basic,7444.38,21,0,0,0,0,1,332.0
2023-04-18,17,a,basic,9474.33,30,0,0,1,1,1,332.0
2023-04-19,17,a,basic,9180.81,24,0,0,1,2,1,332.0
2023-04-20,17,a,basic,9400.99,26,0,0,1,3,1,332.0
2023-04-21,17,a,basic,2309.65,6,0,0,1,4,1,332.0
2023-04-22,17,a,basic,12095.34,39,0,0,1,5,1,332.0
2023-04-23,17,a,basic,11178.25,28,0,0,1,6,1,332.0
2023-04-24,17,a,basic,9451.99,30,0,0,1,0,1,332.0
2023-04-25,17,a,basic,8324.88,26,0,0,0,1,1,332.0
2023-04-26,17,a,basic,6501.5,19,0,0,0,2,1,332.0
2023-04-27,17,a,basic,7622.24,18,0,0,0,3,1,332.0
2023-04-28,17,a,basic,5823.7,14,0,0,0,4,1,332.0
2023-04-29,17,a,basic,9463.82,29,0,0,0,5,1,332.0
2023-04-30,17,a,basic,7422.33,18,0,0,0,6,1,332.0
2023-05-01,17,a,basic,2749.5,7,0,1,0,0,1,332.0
2023-05-02,17,a,basic,7600.79,19,0,0,0,1,1,332.0
2023-05-03,17,a,basic,6092.18,21,0,0,0,2,1,332.0
2023-05-04,17,a,basic,7019.79,17,0,0,0,3,1,332.0
2023-05-05,17,a,basic,7065.05,20,1,0,0,4,1,332.0
2023-05-06,17,a,basic,8579.5,20,0,0,0,5,1,332.0
2023-05-07,17,a,basic,9549.13,29,0,0,0,6,1,332.0
2023-05-08,17,a,basic,8025.79,25,0,0,0,0,1,332.0
2023-05-09,17,a,basic,7510.71,25,0,0,0,1,1,332.0
2023-05-10,17,a,basic,6604.56,21,0,0,0,2,1,332.0
2023-05-11,17,a,basic,7438.27,23,0,0,0,3,1,332.0
2023-05-12,17,a,basic,5424.77,18,0,0,0,4,1,332.0
2023-05-13,17,a,basic,9056.56,32,0,0,0,5,1,332.0
2023-05-14,17,a,basic,8205.71,21,0,0,0,6,1,332.0
2023-05-15,17,a,basic,7638.13,23,0,0,0,0,1,332.0
2023-05-16,17,a,basic,8865.62,21,1,0,0,1,1,332.0
2023-05-17,17,a,basic,10770.23,30,1,0,0,2,1,332.0
2023-05-18,17,a,basic,7217.68,19,0,0,0,3,1,332.0
2023-05-19,17,a,basic,5767.94,17,0,0,0,4,1,332.0
2023-05-20,17,a,basic,8583.2,29,0,0,0,5,1,332.0
2023-05-21,17,a,basic,9305.62,27,0,0,0,6,1,332.0
2023-05-22,17,a,basic,8332.85,22,0,0,0,0,1,332.0
2023-05-23,17,a,basic,7577.91,23,0,0,0,1,1,332.0
2023-05-24,17,a,basic,8308.89,26,0,0,0,2,1,332.0
2023-05-25,17,a,basic,5935.63,17,0,0,0,3,1,332.0
2023-05-26,17,a,basic,5555.84,18,0,0,0,4,1,332.0
2023-05-27,17,a,basic,10122.8,32,1,0,0,5,1,332.0
2023-05-28,17,a,basic,8828.61,26,0,0,0,6,1,332.0
2023-05-29,17,a,basic,6556.29,16,0,0,0,0,1,332.0
2023-05-30,17,a,basic,8420.76,25,0,0,0,1,1,332.0
2023-05-31,17,a,basic,7278.7,22,0,0,0,2,1,332.0
2023-06-01,17,a,basic,7742.79,25,0,0,0,3,1,332.0
2023-06-02,17,a,basic,5793.41,14,0,0,0,4,1,332.0
2023-06-03,17,a,basic,11678.57,30,1,0,0,5,1,332.0
2023-06-04,17,a,basic,8885.51,26,0,0,0,6,1,332.0
2023-06-05,17,a,basic,6916.06,18,0,0,0,0,1,332.0
2023-06-06,17,a,basic,7802.05,21,0,0,0,1,1,332.0
2023-06-07,17,a,basic,6133.97,21,0,0,0,2,1,332.0
2023-06-08,17,a,basic,8100.07,20,0,0,0,3,1,332.0
2023-06-09,17,a,basic,8266.6,26,1,0,0,4,1,332.0
2023-06-10,17,a,basic,7611.39,22,0,0,0,5,1,332.0
2023-06-11,17,a,basic,7381.29,23,0,0,0,6,1,332.0
2023-06-12,17,a,basic,8572.51,28,0,0,0,0,1,332.0
2023-06-13,17,a,basic,6628.14,22,0,0,0,1,1,332.0
2023-06-14,17,a,basic,7699.59,20,0,0,0,2,1,332.0
2023-06-15,17,a,basic,7488.4,21,0,0,0,3,1,332.0
2023-06-16,17,a,basic,7237.51,20,1,0,0,4,1,332.0
2023-06-17,17,a,basic,8144.37,22,0,0,0,5,1,332.0
2023-06-18,17,a,basic,8224.41,25,0,0,0,6,1,332.0
2023-06-19,17,a,basic,8603.57,21,0,0,0,0,1,332.0
2023-06-20,17,a,basic,8000.11,24,0,0,0,1,1,332.0
2023-06-21,17,a,basic,7432.02,18,0,0,0,2,1,332.0
2023-06-22,17,a,basic,7126.74,20,0,0,0,3,1,332.0
2023-06-23,17,a,basic,6095.59,19,0,0,0,4,1,332.0
2023-06-24,17,a,basic,11373.17,30,1,0,0,5,1,332.0
2023-06-25,17,a,basic,11686.22,32,0,0,1,6,1,332.0
2023-06-26,17,a,basic,9396.95,29,0,0,1,0,1,332.0
2023-06-27,17,a,basic,10319.43,33,0,0,1,1,1,332.0
2023-06-28,17,a,basic,1989.14,4,0,0,1,2,1,332.0
2023-06-29,17,a,basic,15180.94,44,1,0,1,3,1,332.0
2023-06-30,17,a,basic,6835.25,22,0,0,1,4,1,332.0
2023-07-01,17,a,basic,6676.75,22,0,0,1,5,1,332.0
2023-07-02,17,a,basic,4678.47,12,0,0,0,6,1,332.0
2023-07-03,17,a,basic,4074.81,9,0,0,0,0,1,332.0
2023-07-04,17,a,basic,4784.79,13,0,0,0,1,1,332.0
2023-07-05,17,a,basic,3748.95,11,0,0,0,2,1,332.0
2023-07-06,17,a,basic,5114.61,15,0,0,0,3,1,332.0
2023-07-07,17,a,basic,3686.18,11,0,0,0,4,1,332.0
2023-07-08,17,a,basic,5569.77,16,0,0,0,5,1,332.0
2023-07-09,17,a,basic,5940.0,20,1,0,0,6,1,332.0
2023-07-10,17,a,basic,5484.6,19,1,0,0,0,1,332.0
2023-07-11,17,a,basic,3703.09,12,0,0,0,1,1,332.0
2023-07-12,17,a,basic,4358.61,12,0,0,0,2,1,332.0
2023-07-13,17,a,basic,5230.62,14,0,0,0,3,1,332.0
2023-07-14,17,a,basic,3344.52,8,0,0,0,4,1,332.0
2023-07-15,17,a,basic,5107.32,17,0,0,0,5,1,332.0
2023-07-16,17,a,basic,5243.82,15,0,0,0,6,1,332.0
2023-07-17,17,a,basic,4220.06,10,0,0,0,0,1,332.0
2023-07-18,17,a,basic,6338.56,15,1,0,0,1,1,332.0
2023-07-19,17,a,basic,3867.76,13,0,0,0,2,1,332.0
2023-07-20,17,a,basic,4632.51,14,0,0,0,3,1,332.0
2023-07-21,17,a,basic,3030.5,8,0,0,0,4,1,332.0
2023-07-22,17,a,basic,5411.7,14,0,0,0,5,1,332.0
2023-07-23,17,a,basic,4809.72,11,0,0,0,6,1,332.0
2023-07-24,17,a,basic,4757.55,13,0,0,0,0,1,332.0
2023-07-25,17,a,basic,4088.81,13,0,0,0,1,1,332.0
2023-07-26,17,a,basic,4361.81,11,0,0,0,2,1,332.0
2023-07-27,17,a,basic,4588.07,13,0,0,0,3,1,332.0
2023-07-28,17,a,basic,2654.36,9,0,0,0,4,1,332.0
2023-07-29,17,a,basic,5162.8,14,0,0,0,5,1,332.0
2023-07-30,17,a,basic,4765.9,14,0,0,0,6,1,332.0
2023-07-31,17,a,basic,5847.08,14,1,0,0,0,1,332.0
2023-08-01,17,a,basic,5375.87,14,0,0,0,1,1,332.0
2023-08-02,17,a,basic,4002.5,12,0,0,0,2,1,332.0
2023-08-03,17,a,basic,3845.46,11,0,0,0,3,1,332.0
2023-08-04,17,a,basic,4073.12,11,1,0,0,4,1,332.0
2023-08-05,17,a,basic,5471.64,15,0,0,0,5,1,332.0
2023-08-06,17,a,basic,4557.28,15,0,0,0,6,1,332.0
2023-08-07,17,a,basic,4356.94,11,0,0,0,0,1,332.0
2023-08-08,17,a,basic,4214.42,11,0,0,0,1,1,332.0
2023-08-09,17,a,basic,4144.17,14,0,0,0,2,1,332.0
2023-08-10,17,a,basic,4605.72,15,0,0,0,3,1,332.0
2023-08-11,17,a,basic,4677.29,14,1,0,0,4,1,332.0
2023-08-12,17,a,basic,5918.22,21,0,0,0,5,1,332.0
2023-08-13,17,a,basic,5407.13,14,0,0,0,6,1,332.0
2023-08-14,17,a,basic,6880.05,17,1,0,0,0,1,332.0
2023-08-15,17,a,basic,1475.27,4,0,1,0,1,1,332.0
2023-08-16,17,a,basic,3669.07,10,0,0,0,2,1,332.0
2023-08-17,17,a,basic,4312.25,12,0,0,0,3,1,332.0
2023-08-18,17,a,basic,3754.59,12,0,0,0,4,1,332.0
2023-08-19,17,a,basic,5552.9,18,0,0,0,5,1,332.0
2023-08-20,17,a,basic,5127.59,12,0,0,0,6,1,332.0
2023-08-21,17,a,basic,3665.92,12,0,0,0,0,1,332.0
2023-08-22,17,a,basic,4214.9,10,0,0,0,1,1,332.0
2023-08-23,17,a,basic,4102.6,11,0,0,0,2,1,332.0
2023-08-24,17,a,basic,4141.45,12,0,0,0,3,1,332.0
2023-08-25,17,a,basic,3567.3,9,0,0,0,4,1,332.0
2023-08-26,17,a,basic,6069.34,19,1,0,0,5,1,332.0
2023-08-27,17,a,basic,5322.3,12,1,0,0,6,1,332.0
2023-08-28,17,a,basic,4454.55,11,0,0,0,0,1,332.0
2023-08-29,17,a,basic,4607.62,14,0,0,0,1,1,332.0
2023-08-30,17,a,basic,4651.15,14,0,0,0,2,1,332.0
2023-08-31,17,a,basic,4025.02,11,0,0,0,3,1,332.0
2023-09-01,17,a,basic,4402.54,12,0,0,0,4,1,332.0
2023-09-02,17,a,basic,6676.03,19,0,0,0,5,1,332.0
2023-09-03,17,a,basic,5374.89,18,0,0,0,6,1,332.0
2023-09-04,17,a,basic,6758.52,19,0,0,0,0,1,332.0
2023-09-05,17,a,basic,8382.38,29,1,0,0,1,1,332.0
2023-09-06,17,a,basic,5683.46,19,0,0,0,2,1,332.0
2023-09-07,17,a,basic,5744.54,15,0,0,0,3,1,332.0
2023-09-08,17,a,basic,4162.7,13,0,0,0,4,1,332.0
2023-09-09,17,a,basic,7158.59,17,0,0,0,5,1,332.0
2023-09-10,17,a,basic,8052.25,21,0,0,0,6,1,332.0
2023-09-11,17,a,basic,6268.34,15,0,0,0,0,1,332.0
2023-09-12,17,a,basic,6924.41,24,0,0,0,1,1,332.0
2023-09-13,17,a,basic,7322.74,17,0,0,0,2,1,332.0
2023-09-14,17,a,basic,6675.18,23,0,0,0,3,1,332.0
2023-09-15,17,a,basic,5126.98,12,0,0,0,4,1,332.0
2023-09-16,17,a,basic,6482.43,19,0,0,0,5,1,332.0
2023-09-17,17,a,basic,6077.85,14,0,0,0,6,1,332.0
2023-09-18,17,a,basic,6545.41,20,0,0,0,0,1,332.0
2023-09-19,17,a,basic,6919.07,20,0,0,0,1,1,332.0
2023-09-20,17,a,basic,5596.55,15,0,0,0,2,1,332.0
2023-09-21,17,a,basic,6074.7,17,0,0,0,3,1,332.0
2023-09-22,17,a,basic,4375.46,14,0,0,0,4,1,332.0
2023-09-23,17,a,basic,6690.76,17,0,0,0,5,1,332.0
2023-09-24,17,a,basic,7582.98,19,0,0,0,6,1,332.0
2023-09-25,17,a,basic,5879.52,15,0,0,0,0,1,332.0
2023-09-26,17,a,basic,6498.7,21,0,0,0,1,1,332.0
2023-09-27,17,a,basic,6584.28,19,0,0,0,2,1,332.0
2023-09-28,17,a,basic,5827.02,16,0,0,0,3,1,332.0
2023-09-29,17,a,basic,3892.96,12,0,0,0,4,1,332.0
2023-09-30,17,a,basic,10038.71,30,1,0,0,5,1,332.0
2023-10-01,17,a,basic,6777.84,20,0,0,0,6,1,332.0
2023-10-02,17,a,basic,7273.08,24,0,0,0,0,1,332.0
2023-10-03,17,a,basic,6534.53,19,0,0,0,1,1,332.0
2023-10-04,17,a,basic,6097.43,18,0,0,0,2,1,332.0
2023-10-05,17,a,basic,6918.74,23,0,0,0,3,1,332.0
2023-10-06,17,a,basic,6249.97,19,0,0,0,4,1,332.0
2023-10-07,17,a,basic,7956.55,25,0,0,0,5,1,332.0
2023-10-08,17,a,basic,7115.59,17,0,0,0,6,1,332.0
2023-10-09,17,a,basic,7050.3,19,0,0,0,0,1,332.0
2023-10-10,17,a,basic,7238.94,24,0,0,0,1,1,332.0
2023-10-11,17,a,basic,7294.35,23,0,0,0,2,1,332.0
2023-10-12,17,a,basic,5822.08,14,0,0,0,3,1,332.0
2023-10-13,17,a,basic,5046.53,12,0,0,0,4,1,332.0
2023-10-14,17,a,basic,10004.31,33,1,0,0,5,1,332.0
2023-10-15,17,a,basic,7542.95,20,0,0,0,6,1,332.0
2023-10-16,17,a,basic,7414.13,19,0,0,0,0,1,332.0
2023-10-17,17,a,basic,7321.05,20,0,0,0,1,1,332.0
2023-10-18,17,a,basic,6963.36,16,0,0,0,2,1,332.0
2023-10-19,17,a,basic,6661.15,20,0,0,0,3,1,332.0
2023-10-20,17,a,basic,6283.02,17,0,0,0,4,1,332.0
2023-10-21,17,a,basic,7814.77,27,0,0,0,5,1,332.0
2023-10-22,17,a,basic,7821.83,24,0,0,0,6,1,332.0
2023-10-23,17,a,basic,6598.91,23,0,0,0,0,1,332.0
2023-10-24,17,a,basic,6971.6,23,0,0,0,1,1,332.0
2023-10-25,17,a,basic,6286.0,18,0,0,0,2,1,332.0
2023-10-26,17,a,basic,6700.44,19,0,0,0,3,1,332.0
2023-10-27,17,a,basic,5211.49,13,0,0,0,4,1,332.0
2023-10-28,17,a,basic,7520.94,23,0,0,0,5,1,332.0
2023-10-29,17,a,basic,7716.9,26,0,0,0,6,1,332.0
2023-10-30,17,a,basic,6382.25,20,0,0,0,0,1,332.0
2023-10-31,17,a,basic,6146.4,16,0,0,0,1,1,332.0
2023-11-01,17,a,basic,7207.47,23,1,0,0,2,1,332.0
2023-11-02,17,a,basic,7099.07,17,0,0,0,3,1,332.0
2023-11-03,17,a,basic,5084.52,15,0,0,0,4,1,332.0
2023-11-04,17,a,basic,7367.13,22,0,0,0,5,1,332.0
2023-11-05,17,a,basic,7457.65,18,0,0,0,6,1,332.0
2023-11-06,17,a,basic,6380.82,22,0,0,0,0,1,332.0
2023-11-07,17,a,basic,7590.75,18,0,0,0,1,1,332.0
2023-11-08,17,a,basic,5854.06,18,0,0,0,2,1,332.0
2023-11-09,17,a,basic,6876.39,20,0,0,0,3,1,332.0
2023-11-10,17,a,basic,4878.34,15,0,0,0,4,1,332.0
2023-11-11,17,a,basic,7275.6,23,0,0,0,5,1,332.0
2023-11-12,17,a,basic,7494.41,19,0,0,0,6,1,332.0
2023-11-13,17,a,basic,6266.7,15,0,0,0,0,1,332.0
2023-11-14,17,a,basic,7452.6,18,0,0,0,1,1,332.0
2023-11-15,17,a,basic,7674.06,26,0,0,0,2,1,332.0
2023-11-16,17,a,basic,6944.49,16,0,0,0,3,1,332.0
2023-11-17,17,a,basic,5319.33,18,0,0,0,4,1,332.0
2023-11-18,17,a,basic,8715.54,24,0,0,0,5,1,332.0
2023-11-19,17,a,basic,7186.51,24,0,0,0,6,1,332.0
2023-11-20,17,a,basic,7335.95,18,0,0,0,0,1,332.0
2023-11-21,17,a,basic,6888.02,18,0,0,0,1,1,332.0
2023-11-22,17,a,basic,6443.74,17,0,0,0,2,1,332.0
2023-11-23,17,a,basic,6793.46,17,0,0,0,3,1,332.0
2023-11-24,17,a,basic,5560.49,14,0,0,0,4,1,332.0
2023-11-25,17,a,basic,7429.36,20,0,0,0,5,1,332.0
2023-11-26,17,a,basic,7115.43,21,0,0,0,6,1,332.0
2023-11-27,17,a,basic,10207.08,31,1,0,0,0,1,332.0
2023-11-28,17,a,basic,7633.65,18,0,0,0,1,1,332.0
2023-11-29,17,a,basic,7272.2,21,0,0,0,2,1,332.0
2023-11-30,17,a,basic,7104.81,24,0,0,0,3,1,332.0
2023-12-01,17,a,basic,4184.72,14,0,0,0,4,1,332.0
2023-12-02,17,a,basic,7237.0,21,0,0,0,5,1,332.0
2023-12-03,17,a,basic,6522.31,15,0,0,0,6,1,332.0
2023-12-04,17,a,basic,7939.2,20,1,0,0,0,1,332.0
2023-12-05,17,a,basic,5866.99,14,0,0,0,1,1,332.0
2023-12-06,17,a,basic,5411.64,13,0,0,0,2,1,332.0
2023-12-07,17,a,basic,5682.18,15,0,0,0,3,1,332.0
2023-12-08,17,a,basic,6092.52,18,1,0,0,4,1,332.0
2023-12-09,17,a,basic,6635.82,19,0,0,0,5,1,332.0
2023-12-10,17,a,basic,8445.76,26,1,0,0,6,1,332.0
2023-12-11,17,a,basic,6857.55,21,0,0,0,0,1,332.0
2023-12-12,17,a,basic,5355.91,14,0,0,0,1,1,332.0
2023-12-13,17,a,basic,5846.5,18,0,0,0,2,1,332.0
2023-12-14,17,a,basic,5537.71,14,0,0,0,3,1,332.0
2023-12-15,17,a,basic,4275.11,10,0,0,0,4,1,332.0
2023-12-16,17,a,basic,0.0,0,0,1,0,5,0,332.0
2023-12-17,17,a,basic,9496.03,22,1,0,0,6,1,332.0
2023-12-18,17,a,basic,6109.02,19,0,0,0,0,1,332.0
2023-12-19,17,a,basic,6428.72,18,0,0,0,1,1,332.0
2023-12-20,17,a,basic,6634.67,17,0,0,0,2,1,332.0
2023-12-21,17,a,basic,7560.88,26,1,0,0,3,1,332.0
2023-12-22,17,a,basic,4751.81,12,0,0,0,4,1,332.0
2023-12-23,17,a,basic,8626.59,25,1,0,0,5,1,332.0
2023-12-24,17,a,basic,7034.32,17,0,0,0,6,1,332.0
2023-12-25,17,a,basic,2963.98,7,1,1,0,0,1,332.0
2023-12-26,17,a,basic,5950.4,16,0,0,0,1,1,332.0
2023-12-27,17,a,basic,5952.35,17,0,0,0,2,1,332.0
2023-12-28,17,a,basic,5933.81,16,0,0,0,3,1,332.0
2023-12-29,17,a,basic,4506.83,11,0,0,0,4,1,332.0
2023-12-30,17,a,basic,8046.01,25,1,0,0,5,1,332.0
2023-12-31,17,a,basic,6371.79,15,0,0,0,6,1,332.0
2024-01-01,17,a,basic,2602.88,8,0,1,0,0,1,332.0
2024-01-02,17,a,basic,6261.98,21,0,0,0,1,1,332.0
2024-01-03,17,a,basic,6396.63,17,0,0,0,2,1,332.0
2024-01-04,17,a,basic,6066.7,20,0,0,0,3,1,332.0
2024-01-05,17,a,basic,4451.94,11,0,0,0,4,1,332.0
2024-01-06,17,a,basic,6597.24,15,0,0,0,5,1,332.0
2024-01-07,17,a,basic,7895.58,21,1,0,0,6,1,332.0
2024-01-08,17,a,basic,6819.04,20,0,0,0,0,1,332.0
2024-01-09,17,a,basic,8802.33,24,1,0,0,1,1,332.0
2024-01-10,17,a,basic,6436.85,18,0,0,0,2,1,332.0
2024-01-11,17,a,basic,6230.14,20,0,0,0,3,1,332.0
2024-01-12,17,a,basic,5708.12,17,0,0,0,4,1,332.0
2024-01-13,17,a,basic,6837.54,20,0,0,0,5,1,332.0
2024-01-14,17,a,basic,8188.63,22,1,0,0,6,1,332.0
2024-01-15,17,a,basic,5979.27,19,0,0,0,0,1,332.0
2024-01-16,17,a,basic,5479.86,16,0,0,0,1,1,332.0
2024-01-17,17,a,basic,5509.4,15,0,0,0,2,1,332.0
2024-01-18,17,a,basic,5873.92,19,0,0,0,3,1,332.0
2024-01-19,17,a,basic,4535.82,11,0,0,0,4,1,332.0
2024-01-20,17,a,basic,7396.57,20,0,0,0,5,1,332.0
2024-01-21,17,a,basic,6839.61,18,0,0,0,6,1,332.0
2024-01-22,17,a,basic,6756.4,21,0,0,0,0,1,332.0
2024-01-23,17,a,basic,6903.12,21,1,0,0,1,1,332.0
2024-01-24,17,a,basic,8056.47,28,1,0,0,2,1,332.0
2024-01-25,17,a,basic,8301.32,29,1,0,0,3,1,332.0
2024-01-26,17,a,basic,5078.52,16,0,0,0,4,1,332.0
2024-01-27,17,a,basic,7775.71,19,0,0,0,5,1,332.0
2024-01-28,17,a,basic,6136.33,17,0,0,0,6,1,332.0
2024-01-29,17,a,basic,7332.44,19,0,0,0,0,1,332.0
2024-01-30,17,a,basic,6659.05,22,0,0,0,1,1,332.0
2024-01-31,17,a,basic,5827.37,18,0,0,0,2,1,332.0
2024-02-01,17,a,basic,6002.5,17,0,0,0,3,1,332.0
2024-02-02,17,a,basic,4991.83,14,0,0,0,4,1,332.0
2024-02-03,17,a,basic,6606.71,16,0,0,0,5,1,332.0
2024-02-04,17,a,basic,7746.79,24,0,0,0,6,1,332.0
2024-02-05,17,a,basic,6498.89,18,0,0,0,0,1,332.0
2024-02-06,17,a,basic,6508.36,18,0,0,0,1,1,332.0
2024-02-07,17,a,basic,8570.54,25,1,0,0,2,1,332.0
2024-02-08,17,a,basic,5985.38,20,0,0,0,3,1,332.0
2024-02-09,17,a,basic,5177.92,13,0,0,0,4,1,332.0
2024-02-10,17,a,basic,7808.1,22,0,0,0,5,1,332.0
2024-02-11,17,a,basic,7200.08,18,0,0,0,6,1,332.0
2024-02-12,17,a,basic,5597.11,14,0,0,0,0,1,332.0
2024-02-13,17,a,basic,5709.1,14,0,0,0,1,1,332.0
2024-02-14,17,a,basic,5615.18,18,0,0,0,2,1,332.0
2024-02-15,17,a,basic,6793.88,22,0,0,0,3,1,332.0
2024-02-16,17,a,basic,4112.9,12,0,0,0,4,1,332.0
2024-02-17,17,a,basic,8326.09,29,0,0,0,5,1,332.0
2024-02-18,17,a,basic,7608.34,19,0,0,0,6,1,332.0
2024-02-19,17,a,basic,5375.14,16,0,0,0,0,1,332.0
2024-02-20,17,a,basic,6194.01,21,0,0,0,1,1,332.0
2024-02-21,17,a,basic,2643.16,9,1,1,0,2,1,332.0
2024-02-22,17,a,basic,6791.81,18,0,0,0,3,1,332.0
2024-02-23,17,a,basic,4944.15,11,0,0,0,4,1,332.0
2024-02-24,17,a,basic,5893.26,19,0,0,0,5,1,332.0
2024-02-25,17,a,basic,7240.07,23,0,0,0,6,1,332.0
2024-02-26,17,a,basic,7522.94,19,1,0,0,0,1,332.0
2024-02-27,17,a,basic,5080.0,17,0,0,0,1,1,332.0
2024-02-28,17,a,basic,6544.86,20,0,0,0,2,1,332.0
2024-02-29,17,a,basic,6761.07,18,0,0,0,3,1,332.0
2024-03-01,17,a,basic,6493.62,19,0,0,0,4,1,332.0
2024-03-02,17,a,basic,9167.75,30,0,0,0,5,1,332.0
2024-03-03,17,a,basic,9219.76,24,0,0,0,6,1,332.0
2024-03-04,17,a,basic,8142.6,26,0,0,0,0,1,332.0
2024-03-05,17,a,basic,8334.3,20,0,0,0,1,1,332.0
2024-03-06,17,a,basic,8221.83,21,0,0,0,2,1,332.0
2024-03-07,17,a,basic,7641.73,18,0,0,0,3,1,332.0
2024-03-08,17,a,basic,5714.63,16,0,0,0,4,1,332.0
2024-03-09,17,a,basic,8929.69,28,0,0,0,5,1,332.0
2024-03-10,17,a,basic,8767.38,21,0,0,0,6,1,332.0
